ticker,exchange,assetType,priceCurrency,startDate,endDate
CLRMW,NASDAQ,Stock,USD,2021-03-23,2021-07-12
CLRN,OTCCE,Stock,USD,2017-09-20,2021-07-12
CLRO,NASDAQ,Stock,USD,1995-08-18,2021-07-12
CLRRX,NMFQS,Mutual Fund,USD,2012-11-09,2021-07-09
CLRSF,PINK,Stock,USD,2020-06-29,2021-07-12
CLRT,NASDAQ,Stock,USD,,
CLRUX,NMFQS,Mutual Fund,USD,2011-03-07,2018-03-09
CLRX,,Stock,USD,,
CLRYF,PINK,Stock,USD,2005-06-22,2021-07-12
CLRYX,NMFQS,Mutual Fund,USD,2017-03-01,2021-07-09
CLS,NYSE,Stock,USD,1998-06-30,2021-07-12
CLSAX,NMFQS,Mutual Fund,USD,1997-07-14,2021-07-09
CLSBX,NMFQS,Mutual Fund,USD,1996-06-20,2017-08-04
CLSC1,NASDAQ,Stock,USD,,
CLSCQ,NASDAQ,Stock,USD,,
CLSCX,NMFQS,Mutual Fund,USD,1997-06-30,2021-07-09
CLSD,NASDAQ,Stock,USD,2016-06-02,2021-07-12
CLSH,OTCQB,Stock,USD,2015-06-23,2021-07-12
CLSHX,NMFQS,Mutual Fund,USD,2010-01-04,2021-07-09
CLSIX,NMFQS,Mutual Fund,USD,2011-12-30,2017-11-29
CLSK,NASDAQ,Stock,USD,2016-01-29,2021-07-12
CLSN,NASDAQ,Stock,USD,1999-03-01,2021-07-12
CLSP,NYSE,Stock,USD,2008-10-22,2013-10-17
CLSPF,PINK,Stock,USD,2020-02-24,2021-07-12
CLSPX,NMFQS,Mutual Fund,USD,1985-11-20,2021-07-09
CLSR,NASDAQ,Stock,USD,,
CLSRX,NMFQS,Mutual Fund,USD,2017-12-06,2021-07-09
CLSUX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-09
CLSVX,NMFQS,Mutual Fund,USD,2011-12-30,2017-11-29
CLSYX,NMFQS,Mutual Fund,USD,2009-07-15,2021-07-09
CLSZF,OTCGREY,Stock,USD,2007-07-30,2021-07-12
CLTAX,NMFQS,Mutual Fund,USD,2012-07-02,2021-07-09
CLTCF,PINK,Stock,USD,,
CLTCX,NMFQS,Mutual Fund,USD,2012-07-02,2021-07-09
CLTEF,PINK,Stock,USD,2020-09-17,2021-07-12
CLTFF,PINK,Stock,USD,2007-07-25,2021-07-12
CLTH,PINK,Stock,USD,2007-02-21,2021-07-12
CLTIX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-09
CLTL,NYSE ARCA,ETF,USD,2017-01-12,2021-07-12
CLTR2,NASDAQ,Stock,USD,,
CLTS,PINK,Stock,USD,2017-09-22,2021-07-12
CLTX,NASDAQ,Stock,USD,2014-01-07,2015-09-18
CLTY,OTCCE,Stock,USD,1992-04-01,2021-07-12
CLTZF,PINK,Stock,USD,2007-07-17,2018-05-18
CLU,,Stock,USD,,
CLU1,,Stock,USD,,
CLUAX,NMFQS,Mutual Fund,USD,2015-06-30,2016-07-22
CLUB,NASDAQ,Stock,USD,2006-06-02,2020-11-05
CLUBQ,PINK,Stock,USD,2020-11-06,2021-07-12
CLUCX,NMFQS,Mutual Fund,USD,2015-06-30,2016-07-22
CLUFX,NMFQS,Mutual Fund,USD,2015-06-30,2016-07-22
CLUIX,NMFQS,Mutual Fund,USD,2015-06-30,2016-07-22
CLURX,NMFQS,Mutual Fund,USD,2012-11-09,2021-07-09
CLUVX,NMFQS,Mutual Fund,USD,2015-06-30,2016-07-22
CLUWX,NMFQS,Mutual Fund,USD,2015-06-30,2016-07-22
CLUZX,NMFQS,Mutual Fund,USD,2015-06-30,2016-07-22
CLV,NYSE,Stock,USD,2013-02-19,2016-02-08
CLV1,,Stock,USD,,
CLV2,NYSE,Stock,USD,,
CLVAX,NMFQS,Mutual Fund,USD,1999-12-29,2016-07-22
CLVBX,NMFQS,Mutual Fund,USD,1997-06-30,2017-08-11
CLVCF,PINK,Stock,USD,,
CLVCX,NMFQS,Mutual Fund,USD,2008-11-28,2016-07-22
CLVFA,PINK,Stock,USD,1995-02-01,2021-07-12
CLVFX,NMFQS,Mutual Fund,USD,1995-05-09,2017-11-30
CLVGX,NMFQS,Mutual Fund,USD,1997-06-30,2018-11-13
CLVIF,OTCGREY,Stock,USD,2019-12-05,2020-12-07
CLVIX,NMFQS,Mutual Fund,USD,2010-01-04,2017-03-24
CLVLF,PINK,Stock,USD,2007-07-13,2021-07-12
CLVLX,NMFQS,Mutual Fund,USD,2005-04-01,2017-08-11
CLVLY,PINK,Stock,USD,2007-07-13,2021-07-12
CLVR,NASDAQ,Stock,USD,2020-12-18,2021-07-12
CLVRW,NASDAQ,Stock,USD,2020-12-18,2021-07-12
CLVRX,NMFQS,Mutual Fund,USD,2012-11-09,2016-06-24
CLVS,NASDAQ,Stock,USD,2011-11-16,2021-07-12
CLVSF,PINK,Stock,USD,2017-11-13,2021-07-12
CLVT,NYSE,Stock,USD,2018-10-29,2021-07-12
CLVT-P-A,NYSE,Stock,USD,2021-06-10,2021-07-12
CLVVF,OTCMKTS,Stock,USD,2017-03-23,2018-09-26
CLVYX,NMFQS,Mutual Fund,USD,1999-12-28,2016-07-22
CLW,NYSE,Stock,USD,2008-12-05,2021-07-12
CLW1,,Stock,USD,,
CLWA,PINK,Stock,USD,2017-10-19,2021-07-12
CLWD,PINK,Stock,USD,2011-06-07,2021-07-12
CLWFX,NMFQS,Mutual Fund,USD,2011-03-07,2021-07-09
CLWR,NASDAQ,Stock,USD,2007-03-08,2013-10-17
CLWT,NASDAQ,Stock,USD,1997-03-14,2021-07-12
CLWY,PINK,Stock,USD,2001-01-02,2021-07-12
CLX,NYSE,Stock,USD,1983-03-21,2021-07-12
CLXLF,PINK,Stock,USD,,
CLXPF,OTCQB,Stock,USD,2019-09-13,2021-07-12
CLXRX,NMFQS,Mutual Fund,USD,2012-11-09,2021-07-09
CLXS,OTCCE,Stock,USD,2007-07-02,2021-07-12
CLXT,NASDAQ,Stock,USD,2017-07-20,2021-07-12
CLY,NYSE ARCA,ETF,USD,2009-12-09,2018-07-31
CLYAF,OTCGREY,ETF,USD,2017-10-25,2021-07-12
CLYCX,NMFQS,Mutual Fund,USD,2013-04-30,2016-07-22
CLYH,NYSE ARCA,ETF,USD,2015-09-11,2018-07-31
CLYLF,OTCGREY,ETF,USD,2010-03-05,2021-07-12
CLYMF,OTCMKTS,Stock,USD,,
CLYS,NASDAQ,Stock,USD,,
CLYXF,OTCGREY,Stock,USD,2017-09-22,2021-07-12
CLYYF,OTCGREY,Stock,USD,2017-11-22,2021-07-12
CLZNF,PINK,Stock,USD,2007-07-25,2021-07-12
CLZNY,PINK,Stock,USD,2008-10-27,2021-07-12
CLZR,NASDAQ,Stock,USD,2001-01-02,2010-01-22
CM,NYSE,Stock,USD,1997-11-13,2021-07-12
CM1,NYSE,Stock,USD,,
CMA,NYSE,Stock,USD,1990-03-26,2021-07-12
CMA-WS,NYSE,Stock,USD,1980-03-17,2018-11-09
CMAAX,NMFQS,Mutual Fund,USD,2005-04-29,2021-07-09
CMACX,NMFQS,Mutual Fund,USD,2005-04-29,2021-07-09
CMADX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMAFF,OTCMKTS,Stock,USD,2017-11-06,2019-03-06
CMAFX,NMFQS,Mutual Fund,USD,2014-01-02,2018-03-09
CMAG,,Stock,USD,,
CMAGX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMAIX,NMFQS,Mutual Fund,USD,2005-04-29,2021-07-09
CMAKY,PINK,Stock,USD,2011-06-29,2021-07-12
CMALQ,,Stock,USD,,
CMALX,NMFQS,Mutual Fund,USD,2017-09-12,2021-07-09
CMAN,NASDAQ,Stock,USD,,
CMANX,NMFQS,Mutual Fund,USD,2013-03-20,2021-07-09
CMARX,NMFQS,Mutual Fund,USD,2005-04-29,2021-07-09
CMASX,NMFQS,Mutual Fund,USD,2011-06-06,2021-07-09
CMATX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMAUF,OTCGREY,Stock,USD,2017-09-26,2021-07-12
CMAUX,NMFQS,Mutual Fund,USD,2016-03-02,2021-07-09
CMAVX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMAWX,NMFQS,Mutual Fund,USD,2010-09-27,2018-12-14
CMAX,NASDAQ,Stock,USD,2020-09-21,2021-07-12
CMAXW,NASDAQ,Stock,USD,2020-09-28,2021-07-12
CMAYX,NMFQS,Mutual Fund,USD,2015-10-01,2016-05-13
CMAZX,NMFQS,Mutual Fund,USD,2010-09-27,2016-05-20
CMBAX,NMFQS,Mutual Fund,USD,2005-04-29,2018-01-26
CMBBX,NMFQS,Mutual Fund,USD,2006-02-14,2017-08-04
CMBC,NASDAQ,Stock,USD,,
CMBFX,NMFQS,Mutual Fund,USD,1996-06-20,2021-07-09
CMBGF,OTCMKTS,Stock,USD,2015-09-24,2018-05-25
CMBKX,NMFQS,Mutual Fund,USD,2020-05-01,2021-07-09
CMBLX,NMFQS,Mutual Fund,USD,2020-05-01,2021-07-09
CMBM,NASDAQ,Stock,USD,2019-06-26,2021-07-12
CMBMX,NMFQS,Mutual Fund,USD,2020-05-01,2021-07-09
CMBNF,PINK,Stock,USD,2021-06-30,2021-07-12
CMBNX,NMFQS,Mutual Fund,USD,,
CMBOX,NMFQS,Mutual Fund,USD,2020-05-01,2021-07-09
CMBPF,PINK,Stock,USD,2008-07-16,2018-01-31
CMBPX,NMFQS,Mutual Fund,USD,2020-10-30,2021-07-09
CMBQX,NMFQS,Mutual Fund,USD,2020-10-30,2021-07-09
CMBRX,NMFQS,Mutual Fund,USD,2011-11-16,2021-07-09
CMBS,NYSE ARCA,ETF,USD,2012-02-16,2021-07-12
CMBVF,OTCGREY,Stock,USD,2018-09-20,2020-08-10
CMBXF,PINK,Stock,USD,2010-03-10,2021-07-12
CMBZX,NMFQS,Mutual Fund,USD,2011-01-03,2021-07-09
CMC,NYSE,Stock,USD,1987-11-05,2021-07-12
CMCAF,,Stock,USD,,
CMCAX,NMFQS,Mutual Fund,USD,2010-12-31,2021-07-09
CMCBX,NMFQS,Mutual Fund,USD,2012-08-03,2021-07-09
CMCCX,NMFQS,Mutual Fund,USD,2003-10-10,2021-07-09
CMCDX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMCEX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMCGX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMCI,OTCBB,Stock,USD,2011-03-11,2021-04-14
CMCI1,,Stock,USD,,
CMCIX,NMFQS,Mutual Fund,USD,1995-04-07,2018-04-04
CMCKX,NMFQS,Mutual Fund,USD,2013-03-01,2018-03-09
CMCL,NYSE MKT,Stock,USD,2017-06-29,2021-07-12
CMCLF,PINK,Stock,USD,2007-07-19,2021-07-12
CMCLY,OTCGREY,Stock,USD,,
CMCM,NYSE,Stock,USD,2014-05-08,2021-07-12
CMCNX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMCO,NASDAQ,Stock,USD,1996-02-28,2021-07-12
CMCPX,NMFQS,Mutual Fund,USD,2012-04-23,2020-01-24
CMCRX,NMFQS,Mutual Fund,USD,2000-07-31,2021-07-09
CMCSA,NASDAQ,Stock,USD,1988-07-07,2021-07-12
CMCSK,NASDAQ,Stock,USD,1990-03-26,2015-12-21
CMCSX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMCT,NASDAQ,Stock,USD,1995-08-18,2021-07-12
CMCTP,NASDAQ,Stock,USD,2018-09-18,2021-07-12
CMCTX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMCVX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMCXF,PINK,Stock,USD,2010-04-05,2018-09-26
CMCXF,PINK,Stock,USD,2016-02-23,2021-07-12
CMCYX,NMFQS,Mutual Fund,USD,2010-12-31,2021-07-09
CMCZ,PINK,Stock,USD,2017-09-22,2021-07-12
CMD,NYSE,Stock,USD,1993-02-19,2021-06-02
CMD1,NYSE,Stock,USD,,
CMD2,NYSE,ETF,USD,,
CMDAX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMDBX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMDC,NASDAQ,Stock,USD,,
CMDCQ,NASDAQ,Stock,USD,,
CMDCX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMDEX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMDGX,NMFQS,Mutual Fund,USD,2010-09-30,2016-07-22
CMDI,PINK,Stock,USD,2009-08-11,2015-05-01
CMDKF,PINK,Stock,USD,,
CMDL,,Stock,USD,,
CMDMX,NMFQS,Mutual Fund,USD,2013-03-20,2021-05-07
CMDN,NASDAQ,Stock,USD,,
CMDQX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMDRD,OTCMKTS,Stock,USD,2001-09-19,2018-06-22
CMDRF,OTCGREY,Stock,USD,2017-09-29,2021-07-12
CMDRX,NMFQS,Mutual Fund,USD,2012-11-09,2021-07-09
CMDT,NYSE ARCA,ETF,USD,2013-08-13,2018-10-10
CMDTX,NMFQS,Mutual Fund,USD,1996-02-29,2021-07-09
CMDXF,OTCGREY,Stock,USD,2007-07-18,2021-07-12
CMDY,NYSE ARCA,ETF,USD,2018-04-05,2021-07-12
CMDYX,NMFQS,Mutual Fund,USD,2017-03-01,2021-07-09
CMDZQ,NASDAQ,Stock,USD,,
CME,NASDAQ,Stock,USD,2002-12-06,2021-07-12
CMECF,OTCGREY,Stock,USD,,
CMECX,NMFQS,Mutual Fund,USD,2014-06-27,2016-05-20
CMED,NASDAQ,Stock,USD,,
CMEDQ,NASDAQ,Stock,USD,,
CMEDX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMEFX,NMFQS,Mutual Fund,USD,2011-03-07,2018-03-09
CMEGF,OTCMKTS,Stock,USD,2019-10-09,2020-10-09
CMEGX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMEIF,PINK,Stock,USD,2020-05-22,2021-07-12
CMEIX,NMFQS,Mutual Fund,USD,1995-01-03,2018-04-04
CMETD,OTCBB,Stock,USD,2014-04-03,2018-09-11
CMETF,OTCQB,Stock,USD,2014-04-03,2021-07-12
CMETF,PINK,Stock,USD,2014-04-03,2019-07-03
CMETS,,Stock,USD,,
CMETX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMEUX,NMFQS,Mutual Fund,USD,2019-04-16,2021-07-09
CMEVX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMEY,OTCCE,Stock,USD,2017-12-21,2021-07-12
CMF,NYSE ARCA,ETF,USD,2007-10-05,2021-07-12
CMFAX,NMFQS,Mutual Fund,USD,2010-11-03,2021-07-09
CMFB,NASDAQ,Stock,USD,,
CMFBX,NMFQS,Mutual Fund,USD,2010-11-03,2017-04-10
CMFCX,NMFQS,Mutual Fund,USD,2010-11-03,2021-07-09
CMFEX,NMFQS,Mutual Fund,USD,2010-11-03,2021-07-09
CMFFX,NMFQS,Mutual Fund,USD,2010-11-03,2021-07-09
CMFIX,NMFQS,Mutual Fund,USD,2006-03-24,2021-07-09
CMFNL,NASDAQ,Stock,USD,2018-07-13,2021-04-23
CMFO,PINK,Stock,USD,2004-11-03,2021-07-12
CMFP,PINK,Stock,USD,2004-10-07,2018-10-05
CMFRX,NMFQS,Mutual Fund,USD,2011-07-08,2015-06-15
CMFSX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMFV,PINK,Stock,USD,1999-05-27,2021-07-12
CMG,NYSE,Stock,USD,2006-01-26,2021-07-12
CMGAX,NMFQS,Mutual Fund,USD,2012-08-03,2021-07-09
CMGBX,NMFQS,Mutual Fund,USD,1996-06-20,2021-07-09
CMGE,NASDAQ,Stock,USD,2012-09-26,2015-08-18
CMGEX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMGGF,OTCQX,Stock,USD,2003-07-29,2021-07-12
CMGHF,PINK,Stock,USD,2007-07-13,2021-07-12
CMGHX,NMFQS,Mutual Fund,USD,2016-06-16,2021-07-09
CMGHY,PINK,Stock,USD,2010-03-23,2021-07-12
CMGIX,NMFQS,Mutual Fund,USD,1996-12-27,2021-07-09
CMGJY,NASDAQ,Stock,USD,,
CMGLF,OTCGREY,Stock,USD,,
CMGMF,PINK,Stock,USD,2007-07-27,2021-07-12
CMGMY,PINK,Stock,USD,2011-12-13,2021-07-12
CMGO,PINK,Stock,USD,2017-10-03,2021-07-12
CMGQX,NMFQS,Mutual Fund,USD,2016-06-16,2021-07-09
CMGR,PINK,Stock,USD,2007-11-09,2021-07-12
CMGRX,NMFQS,Mutual Fund,USD,2006-01-20,2021-07-09
CMGSX,NMFQS,Mutual Fund,USD,1996-12-27,2021-07-09
CMGT,,Stock,USD,,
CMGUX,NMFQS,Mutual Fund,USD,2004-03-08,2021-07-09
CMGVX,NMFQS,Mutual Fund,USD,2011-03-07,2021-07-09
CMGYX,NMFQS,Mutual Fund,USD,2009-07-15,2021-07-09
CMH,,Stock,USD,,
CMHF,PINK,Stock,USD,2005-06-01,2021-07-09
CMHFF,PINK,Stock,USD,2007-10-23,2021-07-12
CMHHF,OTCGREY,Stock,USD,2007-07-16,2021-07-12
CMHHY,PINK,Stock,USD,2009-10-12,2021-07-12
CMHMY,OTCMKTS,Stock,USD,2016-11-17,2018-06-15
CMHXF,OTCGREY,Stock,USD,2006-01-05,2019-08-19
CMHZ,PINK,Stock,USD,2001-01-02,2021-07-12
CMI,NYSE,Stock,USD,1984-12-18,2021-07-12
CMI1,NYSE,Stock,USD,,
CMI2,,Stock,USD,,
CMIA,OTCMKTS,Stock,USD,2001-01-02,2018-07-27
CMICF,OTCGREY,Stock,USD,2013-10-15,2021-07-09
CMICX,NMFQS,Mutual Fund,USD,1998-05-29,2016-07-22
CMIDX,NMFQS,Mutual Fund,USD,2012-11-01,2021-07-09
CMIEX,NMFQS,Mutual Fund,USD,2018-05-22,2021-07-09
CMIFX,NMFQS,Mutual Fund,USD,1998-04-15,2016-07-22
CMII,NASDAQ,Stock,USD,2021-04-23,2021-07-12
CMIIU,NASDAQ,Stock,USD,2021-02-23,2021-07-12
CMIIW,NASDAQ,Stock,USD,2021-04-16,2021-07-12
CMIIX,NMFQS,Mutual Fund,USD,2005-04-29,2016-07-22
CMIKA,,Stock,USD,,
CMIM,PINK,Stock,USD,2009-05-28,2021-07-12
CMIN,,Stock,USD,,
CMIPX,NMFQS,Mutual Fund,USD,,
CMIT,PINK,Stock,USD,2017-09-20,2021-07-09
CMIUX,NMFQS,Mutual Fund,USD,2019-04-16,2021-07-09
CMIV,NASDAQ,Stock,USD,,
CMIXF,OTCGREY,Stock,USD,2008-08-06,2020-10-30
CMIYX,NMFQS,Mutual Fund,USD,2011-03-07,2020-08-07
CMJAX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-09
CMJCX,NMFQS,Mutual Fund,USD,2016-01-04,2017-12-29
CMJIX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-09
CMJYX,NMFQS,Mutual Fund,USD,2016-01-04,2017-12-29
CMK,NYSE,ETF,USD,1990-01-02,2015-09-17
CMKAX,NMFQS,Mutual Fund,USD,2012-11-19,2016-06-27
CMKC,NYSE,Stock,USD,,
CMKCX,NMFQS,Mutual Fund,USD,2012-11-19,2016-06-27
CMKG,NASDAQ,Stock,USD,,
CMKI,PINK,Stock,USD,2007-07-19,2021-07-12
CMKIX,NMFQS,Mutual Fund,USD,2012-11-19,2016-06-27
CMKRX,NMFQS,Mutual Fund,USD,2006-02-14,2018-03-09
CML,NYSE,Stock,USD,2011-02-10,2011-11-30
CML1,NYSE,Stock,USD,,
CMLAX,NMFQS,Mutual Fund,USD,2002-02-19,2021-07-09
CMLBX,NMFQS,Mutual Fund,USD,2002-02-19,2017-04-10
CMLCX,NMFQS,Mutual Fund,USD,2002-02-20,2021-07-09
CMLEF,PINK,Stock,USD,2007-08-07,2021-07-12
CMLEX,NMFQS,Mutual Fund,USD,2002-03-07,2021-07-09
CMLF,NASDAQ,Stock,USD,2020-11-04,2021-07-12
CMLFU,NASDAQ,Stock,USD,2020-09-02,2021-07-12
CMLFW,NASDAQ,Stock,USD,2020-10-29,2021-07-12
CMLFX,NMFQS,Mutual Fund,USD,2002-03-14,2021-07-09
CMLGF,OTCGREY,Stock,USD,2007-07-13,2021-07-12
CMLIX,NMFQS,Mutual Fund,USD,2010-04-30,2021-07-09
CMLK,NYSE,Stock,USD,,
CMLLF,OTCGREY,Stock,USD,2018-08-24,2021-07-12
CMLP,NYSE,Stock,USD,2011-12-16,2015-10-08
CMLP1,NYSE,Stock,USD,,
CMLPCX,NMFQS,Mutual Fund,USD,,
CMLPYX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-09
CMLPZX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-09
CMLS,NASDAQ,Stock,USD,2001-01-02,2021-07-12
CMLSQ,NASDAQ,Stock,USD,2017-12-01,2018-06-05
CMLSW,PINK,Stock,USD,2011-09-27,2018-05-11
CMLT,NASDAQ,Stock,USD,2021-06-03,2021-07-12
CMLTU,NASDAQ,Stock,USD,2021-04-07,2021-07-12
CMLTW,NASDAQ,Stock,USD,2021-06-03,2021-07-12
CMLYX,NMFQS,Mutual Fund,USD,2017-01-03,2017-12-29
CMM,NYSE,Stock,USD,,
CMMB,NASDAQ,Stock,USD,2019-02-12,2021-07-12
CMMBF,OTCGREY,Stock,USD,,
CMMCF,OTCQX,Stock,USD,2020-06-15,2021-07-12
CMMDF,OTCMKTS,Stock,USD,2016-12-30,2018-05-02
CMMMF,PINK,Stock,USD,2012-08-03,2021-07-12
CMMRF,OTCGREY,Stock,USD,,
CMMXF,PINK,Stock,USD,,
CMMXF,PINK,Stock,USD,,
CMMYX,NMFQS,Mutual Fund,USD,2017-03-01,2021-07-09
CMN,NYSE,Stock,USD,,
CMNCX,NMFQS,Mutual Fund,USD,2002-02-28,2021-07-09
CMND,PINK,Stock,USD,2017-11-17,2019-11-15
CMNFY,OTCMKTS,Stock,USD,2019-09-16,2019-09-16
CMNIX,NMFQS,Mutual Fund,USD,2000-05-10,2021-07-09
CMNLF,PINK,Stock,USD,,
CMNR,PINK,Stock,USD,2004-07-08,2021-07-12
CMNRX,NMFQS,Mutual Fund,USD,2012-11-09,2021-07-09
CMNT,PINK,Stock,USD,2017-11-02,2021-07-09
CMNTPX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-09
CMNTRX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-09
CMNTSX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-09
CMNTTX,NMFQS,Mutual Fund,USD,,
CMNWX,NMFQS,Mutual Fund,USD,1996-06-20,2021-07-09
CMNYX,NMFQS,Mutual Fund,USD,2017-03-01,2021-07-09
CMNZX,NMFQS,Mutual Fund,USD,2011-01-03,2021-07-09
CMO,NYSE,Stock,USD,1987-11-05,2021-07-12
CMO-P-E,NYSE,Stock,USD,2014-09-22,2021-07-12
CMODX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMOEX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMOFX,NMFQS,Mutual Fund,USD,2017-01-03,2018-03-29
CMOH,PINK,Stock,USD,1999-01-13,2017-07-14
CMOHX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMOIX,NMFQS,Mutual Fund,USD,2010-09-27,2016-05-20
CMOJX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMOKX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMOLX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMOMX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMONX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMOPF,OTCGREY,Stock,USD,2018-01-08,2021-07-12
CMOPX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMOQX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMORX,NMFQS,Mutual Fund,USD,2006-01-20,2016-05-20
CMOS,NASDAQ,Stock,USD,1993-10-28,2009-09-29
CMOSX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMOT,PINK,Stock,USD,2018-02-20,2021-07-12
CMOTX,NMFQS,Mutual Fund,USD,2016-01-04,2018-03-29
CMOVX,NMFQS,Mutual Fund,USD,2011-04-18,2020-08-20
CMOXF,OTCGREY,ETF,USD,2009-09-22,2021-07-12
CMOYX,NMFQS,Mutual Fund,USD,2017-03-01,2021-07-09
CMOZX,NMFQS,Mutual Fund,USD,2011-01-03,2020-07-10
CMP,NYSE,Stock,USD,2003-12-12,2021-07-12
CMP1,,Stock,USD,,
CMPC,,Stock,USD,,
CMPCY,EXPM,Stock,USD,2010-12-29,2018-07-20
CMPD,PINK,Stock,USD,1994-10-31,2021-07-12
CMPDP,PINK,Stock,USD,2018-03-06,2018-03-15
CMPFF,OTCGREY,Stock,USD,2007-08-27,2021-07-12
CMPGF,PINK,Stock,USD,2007-07-17,2021-07-12
CMPGX,NMFQS,Mutual Fund,USD,1984-05-31,2021-07-09
CMPGY,PINK,Stock,USD,2007-07-13,2021-07-12
CMPI,NASDAQ,Stock,USD,2020-08-07,2021-07-12
CMPIHX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-09
CMPIIX,NMFQS,Mutual Fund,USD,,
CMPIX,NMFQS,Mutual Fund,USD,1996-06-20,2021-07-09
CMPLF,OTCMKTS,Stock,USD,,
CMPNF,PINK,Stock,USD,2007-07-19,2021-07-12
CMPP,NASDAQ,Stock,USD,,
CMPPX,NMFQS,Mutual Fund,USD,2017-02-01,2021-07-09
CMPQF,OTCGREY,Stock,USD,,
CMPR,NASDAQ,Stock,USD,2005-09-30,2021-07-12
CMPRF,OTCGREY,Stock,USD,2011-03-24,2021-07-12
CMPS,NASDAQ,Stock,USD,2020-09-18,2021-07-12
CMPS1,NASDAQ,Stock,USD,,
CMPT,,Stock,USD,,
CMPUY,OTCGREY,Stock,USD,2012-12-11,2021-07-12
CMPVF,PINK,Stock,USD,2008-01-30,2021-07-12
CMPWW,PINK,Stock,USD,2011-09-15,2018-12-10
CMPX,NASDAQ,Stock,USD,,
CMPX,OTCQB,Stock,USD,2021-04-05,2021-07-12
CMPX1,,Stock,USD,,
CMPY,OTCCE,Stock,USD,2018-03-26,2021-07-12
CMPZF,OTCGREY,Stock,USD,2009-09-30,2019-11-20
CMQXX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-09
CMRAX,NMFQS,Mutual Fund,USD,2017-02-01,2019-07-31
CMRB,PINK,Stock,USD,2017-06-07,2021-07-12
CMRCQ,,Stock,USD,,
CMRCX,NMFQS,Mutual Fund,USD,2017-02-01,2019-07-31
CMRDF,OTCGREY,Stock,USD,,
CMRE,NYSE,Stock,USD,2010-11-04,2021-07-12
CMRE-P-B,NYSE,Stock,USD,2014-09-22,2021-07-12
CMRE-P-C,NYSE,Stock,USD,2014-09-22,2021-07-12
CMRE-P-D,NYSE,Stock,USD,2015-05-15,2021-07-12
CMRE-P-E,NYSE,Stock,USD,2018-01-26,2021-07-12
CMREX,NMFQS,Mutual Fund,USD,2017-02-01,2019-07-31
CMRF,OTCGREY,Stock,USD,,
CMRIX,NMFQS,Mutual Fund,USD,2011-01-03,2017-03-24
CMRN,NASDAQ,Stock,USD,,
CMRNF,OTCGREY,Stock,USD,,
CMRO,NASDAQ,Stock,USD,1976-10-15,2019-08-22
CMRVX,NMFQS,Mutual Fund,USD,2011-07-08,2015-06-16
CMRWX,NMFQS,Mutual Fund,USD,2010-09-27,2018-12-14
